1804153,“3·15 의거 기념일”의 국가기념일 제정 촉구 결의안,이주영의원등 293인,김선동,새누리당
1804183,할부거래에 관한 법률 전부개정법률안,권택기의원등 22인,김선동,새누리당
1804238,유아교육법 일부개정법률안,한선교의원등 14인,김선동,새누리당
1804387,도시 및 주거환경정비법 일부개정법률안,김성태의원등 30인,김선동,새누리당
1804406,정부조직법 일부개정법률안,홍준표의원등 15인,김선동,새누리당
1804470,희귀질환관리 및 희귀질환자 지원 등에 관한 법률안,정하균의원등 22인,김선동,새누리당
1804500,자본시장과 금융투자업에 관한 법률 일부개정법률안,이진복의원등 16인,김선동,새누리당
1804521,민간조사업법안,강성천의원등 30인,김선동,새누리당
1804529,국회법 일부개정법률안,유정복의원등 32인,김선동,새누리당
1804556,과학기술분야 정부출연연구기관 등의 설립·운영 및 육성에 관한 법률 일부개정법률안,유성엽의원등 23인,김선동,새누리당
1804562,신문 등의 자유와 기능보장에 관한 법률 일부개정법률안,허원제의원등 17인,김선동,새누리당
1804688,국회의원(천정배) 징계안,황진하의원등 22인,김선동,새누리당
1804689,국회의원(강기갑) 징계안,황진하의원등 22인,김선동,새누리당
1804690,국회의원(이정희) 징계안,황진하의원등 22인,김선동,새누리당
1804691,한국장학재단 설립 등에 관한 법률 일부개정법률안,권영진의원등 26인,김선동,새누리당
1804799,보험업법 일부개정법률안,조문환의원등 22인,김선동,새누리당
1804858,방송법 일부개정법률안,한선교의원등 12인,김선동,새누리당
1804863,방송법 일부개정법률안,한선교의원등 12인,김선동,새누리당
1805007,국립대학법인 인천대학교 설립ㆍ운영에 관한 법률안,조전혁의원등 65인,김선동,새누리당
1805114,국회법 일부개정법률안,이은재의원등 14인,김선동,새누리당
1805115,새마을금고법 일부개정법률안,이은재의원등 14인,김선동,새누리당
1805150,산업기술의 유출방지 및 보호에 관한 법률 일부개정법률안,박근혜의원등 15인,김선동,새누리당
1805154,국회법 일부개정법률안,이종혁의원등 11인,김선동,새누리당
1805155,국제금융기구에의가입조치에관한법률 일부개정법률안,이종혁의원등 10인,김선동,새누리당
1805156,지방교육재정교부금법 일부개정법률안,이종혁의원등 11인,김선동,새누리당
1805163,국민연금법 일부개정법률안,이종혁의원등 12인,김선동,새누리당
1805222,2012여수세계박람회 지원특별법 일부개정법률안,김재경의원등 10인,김선동,새누리당
1805262,전통주 산업 진흥에 관한 법률안,정해걸의원등 110인,김선동,새누리당
1805285,지방행정체제 개편에 관한 특별법안,허태열의원등 63인,김선동,새누리당
1805301,2011대구세계육상선수권대회 및 2014인천아시아경기대회 지원법 일부개정법률안,이정현의원등 20인,김선동,새누리당
1805302,조세특례제한법 일부개정법률안,이정현의원등 14인,김선동,새누리당
1805363,교원의 교육활동보호법안,조전혁의원등 16인,김선동,새누리당
1805414,국가공무원법 일부개정법률안,권영진의원등 18인,김선동,새누리당
1805415,정당법 일부개정법률안,권영진의원등 18인,김선동,새누리당
1805416,국회법 일부개정법률안,권영진의원등 20인,김선동,새누리당
1805417,국정감사 및 조사에 관한 법률 일부개정법률안,권택기의원등 17인,김선동,새누리당
1805418,국가재정법 일부개정법률안,주광덕의원등 19인,김선동,새누리당
1805433,여신전문금융업법 일부개정법률안,이진복의원등 25인,김선동,새누리당
1805434,가정폭력범죄의 처벌 등에 관한 특례법 일부개정법률안,정옥임의원등 38인,김선동,새누리당
1805435,국세기본법 일부개정법률안,이종혁의원등 12인,김선동,새누리당
1805449,여신전문금융업법 일부개정법률안,이진복의원등 25인,김선동,새누리당
1805551,영유아보육법 일부개정법률안,김영선의원등 13인,김선동,새누리당
1805559,조세특례제한법 일부개정법률안,김성식의원등 25인,김선동,새누리당
1805879,국토의 계획 및 이용에 관한 법률 일부개정법률안,김학용의원등 21인,김선동,새누리당
1806015,조세특례제한법 일부개정법률안,김성식의원등 16인,김선동,새누리당
1806050,조세특례제한법 일부개정법률안,김성식의원등 29인,김선동,새누리당
1806072,학교폭력예방 및 대책에 관한 법률 일부개정법률안,이정현의원등 23인,김선동,새누리당
1806075,소 및 쇠고기 이력추적에 관한 법률 전부개정법률안,김학용의원등 39인,김선동,새누리당
1806091,공무원의노동조합설립및운영등에관한법률 일부개정법률안,조전혁의원등 55인,김선동,새누리당
1806092,교원의 노동조합 설립 및 운영 등에 관한 법률 일부개정법률안,조전혁의원등 55인,김선동,새누리당
1806093,지방교육자치에 관한 법률 일부개정법률안,조전혁의원등 12인,김선동,새누리당
1806111,대한민국학술원법 일부개정법률안,서상기의원등 23인,김선동,새누리당
1806153,과학기술분야 정부출연연구기관 등의 설립·운영 및 육성에 관한 법률 일부개정법률안,이군현의원등 19인,김선동,새누리당
1806246,정부조직법 일부개정법률안,조전혁의원등 10인,김선동,새누리당
1806247,교원의 노동조합 설립 및 운영 등에 관한 법률 일부개정법률안,조전혁의원등 10인,김선동,새누리당
1806256,세계문화유산도시 조성 및 지원에 관한 특별법안,남경필의원등 19인,김선동,새누리당
1806297,민주평화통일자문회의법 일부개정법률안,윤상현의원등 56인,김선동,새누리당
1806337,범죄피해자보호기금법안,박민식의원등 103인,김선동,새누리당
1806338,국가재정법 일부개정법률안,박민식의원등 103인,김선동,새누리당
1806406,초·중등교육법 일부개정법률안,정두언의원등 15인,김선동,새누리당
1806452,지식재산기본법안,이종혁의원등 102인,김선동,새누리당
1806459,메세나활동의 지원에 관한 법률안,이성헌의원등 31인,김선동,새누리당
1806460,조세특례제한법 일부개정법률안,이성헌의원등 31인,김선동,새누리당
1806479,의료법 일부개정법률안,정미경의원등 18인,김선동,새누리당
1806480,조세특례제한법 일부개정법률안,김성식의원등 22인,김선동,새누리당
1806537,약사법 일부개정법률안,손숙미의원등 12인,김선동,새누리당
1806538,의료법 일부개정법률안,손숙미의원등 12인,김선동,새누리당
1806543,소득세법 일부개정법률안,윤상현의원등 25인,김선동,새누리당
1806545,장사 등에 관한 법률 일부개정법률안,손숙미의원등 13인,김선동,새누리당
1806546,기초노령연금법 일부개정법률안,손숙미의원등 12인,김선동,새누리당
1806594,의료기사 등에 관한 법률 일부개정법률안,정미경의원등 14인,김선동,새누리당
1806668,고등교육재정교부금법안,임해규의원등 16인,김선동,새누리당
1806674,교원의 노동조합 설립 및 운영 등에 관한 법률 일부개정법률안,조해진의원등 10인,김선동,새누리당
1806689,초·중등교육법 일부개정법률안,조전혁의원등 20인,김선동,새누리당
1806690,학원의 설립·운영 및 과외교습에 관한 법률 일부개정법률안,조전혁의원등 20인,김선동,새누리당
1806741,산림문화·휴양에 관한 법률 일부개정법률안,신성범의원등 23인,김선동,새누리당
1806854,일본 소장 조선왕조 의궤 반환 촉구 결의안,이정현의원등 40인,김선동,새누리당
1806962,공유재산 및 물품 관리법 일부개정법률안,신지호의원등 13인,김선동,새누리당
1806976,통신비밀보호법 일부개정법률안,이정현의원등 15인,김선동,새누리당
1806977,전기통신사업법 일부개정법률안,이정현의원등 11인,김선동,새누리당
1807000,국유재산법 일부개정법률안,권영진의원등 12인,김선동,새누리당
1807008,방송법 일부개정법률안,이정현의원등 12인,김선동,새누리당
1807054,철도사업법 일부개정법률안,김성태의원등 20인,김선동,새누리당
1807055,공공기관의 개인정보보호에 관한 법률 일부개정법률안,김성태의원등 14인,김선동,새누리당
1807239,한국장학재단 설립 등에 관한 법률 일부개정법률안,권영진의원등 10인,김선동,새누리당
1807352,국가재정법 일부개정법률안,유승민의원등 15인,김선동,새누리당
1807357,부동산등기법 일부개정법률안,주광덕의원등 10인,김선동,새누리당
1807358,상업등기법 일부개정법률안,주광덕의원등 10인,김선동,새누리당
1807409,도시재정비 촉진을 위한 특별법 일부개정법률안,김태원의원등 11인,김선동,새누리당
1807415,주택임대차보호법 일부개정법률안,김성태의원등 26인,김선동,새누리당
1807416,국토의 계획 및 이용에 관한 법률 일부개정법률안,김성태의원등 21인,김선동,새누리당
1807417,국세징수법 일부개정법률안,김성태의원등 27인,김선동,새누리당
1807522,금융기관부실자산 등의 효율적 처리 및 한국자산관리공사의 설립에 관한 법률 일부개정법률안,이성헌의원등 17인,김선동,새누리당
1807557,농업유전자원의 보존·관리 및 이용에 관한 법률 전부개정법률안,강석호의원등 38인,김선동,새누리당
1807564,지방자치법 일부개정법률안,정태근의원등 28인,김선동,새누리당
1807640,부가가치세법 일부개정법률안,김성식의원등 16인,김선동,새누리당
1807886,고도 보존에 관한 특별법 일부개정법률안,정수성의원등 82인,김선동,새누리당
1807907,성폭력범죄의 처벌 및 피해자보호 등에 관한 법률 일부개정법률안,이애주의원등 20인,김선동,새누리당
1808091,고등교육법 일부개정법률안,홍준표의원등 62인,김선동,새누리당
1808103,입양촉진 및 절차에 관한 특례법 일부개정법률안,이애주의원등 17인,김선동,새누리당
1808104,영유아보육법 일부개정법률안,손숙미의원등 10인,김선동,새누리당
1808105,국립중앙의료원의 설립 및 운영에 관한 법률 일부개정법률안,손숙미의원등 11인,김선동,새누리당
1808109,장사 등에 관한 법률 일부개정법률안,손숙미의원등 10인,김선동,새누리당
1808133,국립중앙의료원의 설립 및 운영에 관한 법률 일부개정법률안,손숙미의원등 10인,김선동,새누리당
1808233,‘한미연합사’해체 반대 및 ‘전시작전권’전환 재협상 촉구 결의안,이종혁의원등 81인,김선동,새누리당
1808239,교육관련기관의 정보공개에 관한 특례법 일부개정법률안,박보환의원등 14인,김선동,새누리당
1808248,한국산업은행법 일부개정법률안,김영선의원등 12인,김선동,새누리당
1808364,영어공교육강화특별법안,박준선의원등 20인,김선동,새누리당
1808383,아동빈곤법안,강명순의원등 103인,김선동,새누리당
1808386,휴면예금관리재단의 설립 등에 관한 법률 일부개정법률안,강명순의원등 101인,김선동,새누리당
1808472,한국교직원공제회법 일부개정법률안,권영진의원등 10인,김선동,새누리당
1808473,소득세법 일부개정법률안,권영진의원등 14인,김선동,새누리당
1808508,방송통신발전 기본법 일부개정법률안,강용석의원등 13인,김선동,새누리당
1808569,해외자원개발 사업법 일부개정법률안,김성수의원등 22인,김선동,새누리당
1808570,해외농업개발협력법안,김성수의원등 22인,김선동,새누리당
1808646,도시 및 주거환경정비법 일부개정법률안,유정현의원등 15인,김선동,새누리당
1808647,공익사업을 위한 토지 등의 취득 및 보상에 관한 법률 일부개정법률안,유정현의원등 15인,김선동,새누리당
1808650,자본시장과 금융투자업에 관한 법률 일부개정법률안,조문환의원등 17인,김선동,새누리당
1808842,대일항쟁기 강제동원 피해조사 및 국외강제동원 희생자 등 지원에 관한 특별법 일부개정법률안,이성헌의원등 11인,김선동,새누리당
1808888,한국진도개 보호육성법 일부개정법률안,김혜성의원등 10인,김선동,새누리당
1808892,장애인복지법 일부개정법률안,윤석용의원등 12인,김선동,새누리당
1808905,임업 및 산촌 진흥촉진에 관한 법률 일부개정법률안,신성범의원등 13인,김선동,새누리당
1808956,조세특례제한법 일부개정법률안,이철우의원등 10인,김선동,새누리당
1809113,국민건강증진법 일부개정법률안,손숙미의원등 10인,김선동,새누리당
1809114,보건의료기술 진흥법 일부개정법률안,손숙미의원등 10인,김선동,새누리당
1809115,약사법 일부개정법률안,손숙미의원등 10인,김선동,새누리당
1809116,응급의료에 관한 법률 일부개정법률안,손숙미의원등 10인,김선동,새누리당
1809173,특수임무수행자 지원 및 단체설립에 관한 법률 일부개정법률안,고승덕의원등 37인,김선동,새누리당
1809174,의료급여법 일부개정법률안,손숙미의원등 12인,김선동,새누리당
1809234,지식재산기본법안,김영선의원등 10인,김선동,새누리당
1809309,임업 및 산촌 진흥촉진에 관한 법률 일부개정법률안,신성범의원등 10인,김선동,새누리당
1809338,법관의 보수에 관한 법률 일부개정법률안,이정현의원등 10인,김선동,새누리당
1809339,검사의 보수에 관한 법률 일부개정법률안,이정현의원등 10인,김선동,새누리당
1809388,국민의 형사재판 참여에 관한 법률 일부개정법률안,이정현의원등 18인,김선동,새누리당
1809425,백두산 화산위기 대책 특별위원회 구성결의안,유성엽의원등 20인,김선동,새누리당
1809533,소득세법 일부개정법률안,이학재의원등 14인,김선동,새누리당
1809775,유아교육법 일부개정법률안,권영진의원등 13인,김선동,새누리당
1809776,영유아보육법 일부개정법률안,권영진의원등 14인,김선동,새누리당
1809777,지방교육재정교부금법 일부개정법률안,권영진의원등 13인,김선동,새누리당
1809779,조세특례제한법 일부개정법률안,권영진의원등 10인,김선동,새누리당
1809807,고등교육법 일부개정법률안,황우여의원등 10인,김선동,새누리당
1809832,도시 및 주거환경정비법 일부개정법률안,윤석용의원등 10인,김선동,새누리당
1809910,초·중등교육법 일부개정법률안,박보환의원등 10인,김선동,새누리당
1809984,장기등 이식에 관한 법률 일부개정법률안,김정의원등 10인,김선동,새누리당
1809987,인체조직안전및관리등에관한법률 일부개정법률안,김정의원등 10인,김선동,새누리당
1810013,사회서비스법안,서갑원의원등 91인,김선동,새누리당
1810058,하도급거래 공정화에 관한 법률 일부개정법률안,김재경의원등 10인,김선동,새누리당
1810070,지방세기본법 일부개정법률안,김정권의원등 10인,김선동,새누리당
1810130,국민건강보험법 일부개정법률안,강명순의원등 21인,김선동,새누리당
1810221,교육공무원법 일부개정법률안,유성엽의원등 11인,김선동,새누리당
1810224,사립학교법 일부개정법률안,유성엽의원등 11인,김선동,새누리당
1810555,정보통신망 이용촉진 및 정보보호 등에 관한 법률 일부개정법률안,김성태의원등 19인,김선동,새누리당
1810617,낙농진흥법 일부개정법률안,송광호의원등 10인,김선동,새누리당
1810618,야생동·식물보호법 일부개정법률안,송광호의원등 10인,김선동,새누리당
1810620,과학기술기본법 일부개정법률안,김세연의원등 10인,김선동,새누리당
1810621,기부금품의 모집 및 사용에 관한 법률 일부개정법률안,김세연의원등 10인,김선동,새누리당
1810622,조세특례제한법 일부개정법률안,김세연의원등 10인,김선동,새누리당
1810779,헌법재판소법 일부개정법률안,정갑윤의원등 15인,김선동,새누리당
1810801,사회보장기본법 전부개정법률안,박근혜의원등 123인,김선동,새누리당
1810802,산업기술의 유출방지 및 보호에 관한 법률 일부개정법률안,박근혜의원등 24인,김선동,새누리당
1810826,약사법 일부개정법률안,손숙미의원등 10인,김선동,새누리당
1810867,국가재정법 일부개정법률안,남경필의원등 13인,김선동,새누리당
1810891,남북교류협력에 관한 법률 일부개정법률안,윤상현의원등 11인,김선동,새누리당
1810892,유통산업발전법 일부개정법률안,윤상현의원등 11인,김선동,새누리당
1810926,아동기금법안,손숙미의원등 10인,김선동,새누리당
1810927,국가재정법 일부개정법률안,손숙미의원등 10인,김선동,새누리당
1810940,노인복지법 일부개정법률안,권영진의원등 16인,김선동,새누리당
1810956,도시 및 주거환경정비법 일부개정법률안,신상진의원등 11인,김선동,새누리당
1810963,감염병의 예방 및 관리에 관한 법률 일부개정법률안,김정의원등 10인,김선동,새누리당
1810989,청소년보호법 일부개정법률안,강명순의원등 10인,김선동,새누리당
1811001,공공자금관리기금법 일부개정법률안,권영진의원등 15인,김선동,새누리당
1811002,한국장학재단 설립 등에 관한 법률 일부개정법률안,권영진의원등 15인,김선동,새누리당
1811117,도로교통법 일부개정법률안,여상규의원등 11인,김선동,새누리당
1811142,의료법 일부개정법률안,신상진의원등 10인,김선동,새누리당
1811186,2011대구세계육상선수권대회, 2014인천아시아경기대회 및 2015광주하계유니버시아드대회 지원법 일부개정법률안,윤석용의원등 59인,김선동,새누리당
1811219,방문판매 등에 관한 법률 일부개정법률안,여상규의원등 12인,김선동,새누리당
1811296,독점규제 및 공정거래에 관한 법률 일부개정법률안,권택기의원등 11인,김선동,새누리당
1811336,도로교통법 일부개정법률안,김소남의원등 10인,김선동,새누리당
1811337,전자상거래 등에서의 소비자보호에 관한 법률 일부개정법률안,김소남의원등 10인,김선동,새누리당
1811352,부가가치세법 일부개정법률안,김영선의원등 11인,김선동,새누리당
1811364,식품위생법 일부개정법률안,김태원의원등 10인,김선동,새누리당
1811381,식품위생법 일부개정법률안,윤석용의원등 41인,김선동,새누리당
1811393,공직선거법 일부개정법률안,김충환의원등 18인,김선동,새누리당
1811465,독점규제 및 공정거래에 관한 법률 일부개정법률안,김영선의원등 30인,김선동,새누리당
1811519,학교안전사고 예방 및 보상에 관한 법률 일부개정법률안,권영진의원등 10인,김선동,새누리당
